iso_code,language_name,longitude,latitude,area,continent,status,family,source
naf,Nabak,146.966,-6.42709,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,fabian_morphology_1998
nag,Naga Pidgin,93.4438,25.2508,Eurasia,Asia,not endangered,Indo-European,baishya_structure_2004
bio,Nai,141.273,-3.73034,Papunesia,Pacific,shifting,Kwomtari-Nai,hamlin_newton_b_nai_1998
ars,Najdi Arabic,42.1773,30.3371,Eurasia,Asia,not endangered,Afro-Asiatic,ingham_najdi_1994
nck,Nakara,134.32729,-12.07653,Australia,Pacific,moribund,Maningrida,eather_grammar_2011
nak,Nakanai,150.888,-5.59931,Papunesia,Pacific,not endangered,Austronesian,johnston_nakanai_1980
mff,Naki,10.2378,6.62784,Africa,Africa,shifting,Atlantic-Congo,good_jeff_naki_2005
nlc,Nalca,139.883,-4.26068,Papunesia,Asia,not endangered,Nuclear Trans New Guinea,svard_erik_selected_2013
nal,Nalik,151.332,-2.94411,Papunesia,Pacific,not endangered,Austronesian,volker_nalik_1998
naq,Nama (Namibia),17.9767,-25.0747,Africa,Africa,threatened,Khoe-Kwadi,witzlack-makarevich_alena_aspects_2006
nmk,Namakura,168.569,-16.8979,Papunesia,Pacific,not endangered,Austronesian,sperlich_wolfgang_b_namakir_1991
nnm,Namia,141.788,-3.85538,Papunesia,Pacific,threatened,Sepik,feldpausch_thomas_namia_1992
nmy,Namuyi,101.898,28.5909,Eurasia,Asia,shifting,Sino-Tibetan,NA
gld,Nanai,134.797,48.4343,Eurasia,Asia,shifting,Tungusic,ko_description_2011
nnb,Nande,29.0243,-0.24904,Africa,Africa,not endangered,Atlantic-Congo,noauthor_structure_1984
niq,Nandi,35.408478,0.793737,Africa,Africa,not endangered,Nilotic,creider_grammar_1989
nam,Nangikurrunggurr,131.237,-14.268,Australia,Pacific,shifting,Southern Daly,reid_nicholas_j_ngangityemerri_1990
nzz,Nanga,-3.02,14.49,Africa,?,shifting,Dogon,heath_grammar_2016
ngr,Nanggu,165.887,-10.7441,Papunesia,Pacific,moribund,Austronesian,vaa_anders_grammar_2013
nnk,Nankina,146.464,-5.80804,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,spaulding_phonology_1994
cox,Nanti,-72.3507,-12.1018,South America,Americas,threatened,Arawakan,michael_lev_david_nanti_2008
npy,Napu,120.338,-1.43707,Papunesia,Asia,shifting,Austronesian,NA
nrb,Nara,37.499,15.3251,Africa,Africa,not endangered,?,omda_ibrahim_elnur_elsadig_major_2016
loh,Narim,33.3312,4.80331,Africa,Africa,shifting,Surmic,joseph_clement_lopeyok_laarim_2013
nhr,Naro,20.7458,-22.0939,Africa,Africa,threatened,Khoe-Kwadi,visser_hessel_naro_2013
nrm,Narom,114.011,4.42115,Papunesia,Asia,threatened,Austronesian,NA
npa,Nar Phu,84.22852,28.76714,Eurasia,Asia,shifting,Sino-Tibetan,noonan_michael_nar-phu_2017
nay,Narrinyeri,140.158,-36.2301,Australia,Pacific,extinct,Pama-Nyungan,bannister_corinne_longitudinal_2004
nnr,Narungga,137.535,-34.69,Australia,?,moribund,Pama-Nyungan,eira_fragments_2010
ncz,Natchez,-91.33,31.75,North America,Americas,extinct,?,kimball_geoffrey_natchez_2005
?,Nati,167.496054,-16.468709,Papunesia,?,moribund,Austronesian,crowley_terry_salvage_1998
nxa,Nauete,126.741,-8.70733,Papunesia,Asia,shifting,Austronesian,veloso_grammar_2016
nau,Nauru,166.922,-0.52957,Papunesia,Pacific,shifting,Austronesian,NA
nav,Navajo,-110.082,36.2106,North America,Americas,not endangered,Athabaskan-Eyak-Tlingit,goossen_dine_1995
naw,Nawuri,0.04947,8.45116,Africa,Africa,not endangered,Atlantic-Congo,lange_ron_a_grammaticalization_1996
noz,Nayi,36.3813,6.88202,Africa,Africa,moribund,Dizoid,yilma_aklilu_sociolinguistic_2002
ncr,Ncane,10.5312,6.50696,Africa,Africa,not endangered,Atlantic-Congo,boutwell_richard_l_sketch_2014
ndh,Ndali,33.6118,-9.88948,Africa,Africa,not endangered,Atlantic-Congo,botne_robert_grammatical_2008
ndj,Ndamba,36.0271,-8.40485,Africa,Africa,threatened,Atlantic-Congo,edelsten_grammatical_2010
ndc,Ndau,33.1739,-20.1239,Africa,Africa,not endangered,Atlantic-Congo,wilder_ga_chindau-english_1915
ndg,Ndengereko,38.958,-7.54628,Africa,Africa,threatened,Atlantic-Congo,strom_eva-marie_ndengeleko_2013
ndo,Ndonga,19.1631,-17.6417,Africa,Africa,not endangered,Atlantic-Congo,crane_thera_te_2004
ndv,Ndut,-16.9811,14.925,Africa,Africa,threatened,Atlantic-Congo,morgan_daniel_r_overview_1996
djk,Aukan,-54.6419,4.3126,South America,Americas,not endangered,Indo-European,migge_bettina_nengee_2013
nap,Continental Southern Italian,16.4225,39.2288,Eurasia,Europe,threatened,Indo-European,andriani_luigi_syntax_2017
zmi,Negeri Sembilan Malay,102.291,2.66503,Eurasia,Asia,threatened,Austronesian,hendon_rufus_s_phonology_1966
dcr,Negerhollands,-64.8922,18.3416,North America,Americas,extinct,Indo-European,sluijs_robbert_van_variation_2017
nsn,Nehan,154.2,-4.56875,Papunesia,Pacific,not endangered,Austronesian,glennon_john_j_syntactic_2014
anh,Nend,144.886,-5.04271,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,harris_kyle_nend_1990
yrk,Tundra Nenets,71.0234,66.1775,Eurasia,Asia,shifting,Uralic,nikolaeva_grammar_2014
nen,Nengone,167.964,-21.5305,Papunesia,Pacific,not endangered,Austronesian,tryon_nengone_1971
kxl,Nepali Kurux,86.00255,26.72057,Eurasia,Asia,threatened,Dravidian,gordon_clause_1973
npi,Nepali,85,28,Eurasia,?,not endangered,Indo-European,jain_indo-aryan_2007
?,Nese,?,?,Papunesia,?,shifting,Austronesian,takau_lana_grelyn_grammar_2016
new,Kathmandu Valley Newari,84.9577,27.2614,Eurasia,Asia,shifting,Sino-Tibetan,NA
nez,Nez Perce,-116.408,46.3073,North America,Americas,nearly extinct,Sahaptian,NA
ntj,Ngaanyatjarra,127.602,-25.7514,Australia,Pacific,shifting,Pama-Nyungan,glass_ngaanyatjarra_1983
gym,Ngäbere,-82.3911,8.8251,North America,Americas,not endangered,Chibchan,NA
nju,Ngadjunmaya,124.46601,-32.02447,Australia,Pacific,extinct,Pama-Nyungan,brandenstein_ngadjumaja_1980
nxg,Ngad'a,120.976,-8.79508,Papunesia,Asia,not endangered,Austronesian,NA
nij,Ngaju,112.794,-1.58463,Papunesia,Asia,not endangered,Austronesian,NA
ngk,Ngalkbun,133.936,-13.9783,Australia,Pacific,nearly extinct,Gunwinyguan,cutfield_sarah_demonstratives_2011
nig,Ngalakgan,134.716,-14.4281,Australia,Pacific,extinct,Gunwinyguan,baker_brett_j_word_1999
sba,Ngambay,15.414,8.57051,Africa,Africa,not endangered,Central Sudanic,ndjerareou_mekoulnodji_brief_2010
nbh,Ngamo,11.2108,12.0048,Africa,Africa,threatened,Afro-Asiatic,ibriszimow_dymitr_verb_2006
nio,Nganasan,86.2106,73.1354,Eurasia,Asia,moribund,Uralic,wagner-nagy_grammar_2019
nid,Ngandi,134.649,-12.8448,Australia,Pacific,nearly extinct,Gunwinyguan,heath_ngandi_1978
gng,Ngangam,0.70509,10.2523,Africa,Africa,not endangered,Atlantic-Congo,higdon_overview_2001
nbj,Ngarinman,130.651,-15.4661,Australia,Pacific,shifting,Pama-Nyungan,meakins_grammar_2013
ung,Ngarinyin,126.433,-16.4006,Australia,Pacific,nearly extinct,Worrorran,marie-stephan_stef_spronck_reported_2015
nrl,Ngarluma,117.203,-20.9235,Australia,Pacific,moribund,Pama-Nyungan,kohn_morphological_2013
rxd,Ngardi,?,?,Australia,?,moribund,Pama-Nyungan,ennever_thomas_blake_nominal_2018
nrk,Ngarla,119.30579,-20.20748,?,?,nearly extinct,Pama-Nyungan,westerlund_grammatical_2015
anc,Ngas,9.46146,9.32042,Africa,Africa,not endangered,Afro-Asiatic,jungraithmayr_ngas_2016
zdj,Ngazidja Comorian,43.36,-11.6129,Africa,Africa,not endangered,Atlantic-Congo,patin_cedric_ngazidja_2019
nga,Ngbaka Minagende,18.994,2.98887,Africa,Africa,not endangered,Atlantic-Congo,englund_pearl_k_ngbaka_1963
ngt,Kriang-Khlor,106.877,15.6211,Eurasia,Asia,shifting,Austroasiatic,chia_stephen_wei_shi_aspects_2014
nbq,Nggem,139.011,-3.62735,Papunesia,Asia,not endangered,Nuclear Trans New Guinea,etherington_paul_anthony_nggem_2002
nnh,Ngiemboon,10.1266,5.56777,Africa,Africa,not endangered,Atlantic-Congo,NA
ngj,Ngie,9.79389,5.93852,Africa,Africa,not endangered,Atlantic-Congo,florence_umenjoh_andoumbene_reduplication_1997
niy,Ngiti,30.2242,1.30455,Africa,Africa,not endangered,Central Sudanic,kutsch_lojenga_ngiti_1994
ngi,Ngizim,11.0178,12.1051,Africa,Africa,threatened,Afro-Asiatic,schuh_russell_galen_aspects_1972
kcd,Ngkontar Ngkolmpu,140.818,-8.87044,Papunesia,Asia,shifting,Morehead-Wasur,carroll_matthew_ngkolmpu_2017
?,Ngochang,?,?,?,?,?,Sino-Tibetan,nagakura_elements_2006
jgo,Ngomba,10.237,5.63067,Africa,Africa,not endangered,Atlantic-Congo,satre_structure_2004
ngo,Ngoni,37.4118,-11.7794,Africa,Africa,threatened,Atlantic-Congo,ngonyani_grammar_2003
nbx,Ngura,143.216,-29.2411,Australia,Pacific,extinct,Pama-Nyungan,mcdonald_basic_nodate
nwe,Ngwe,9.9028,5.49787,Africa,Africa,not endangered,Atlantic-Congo,NA
nha,Nhanda,114.2680442,-27.42523643,Australia,Pacific,nearly extinct,Pama-Nyungan,blevins_nhanda_2001
yrl,Nhengatu,-66.9646,1.04503,South America,Americas,shifting,Tupian,moore_nheengatu_1994
nia,Nias,97.4961,0.90691,Papunesia,Asia,not endangered,Austronesian,NA
bzk,Nicaragua Creole English,-83.7386,12.4402,North America,Americas,threatened,Indo-European,NA
nie,Niellim,17.81346,9.70362,Africa,Africa,shifting,Atlantic-Congo,NA
fuv,Hausa States Fulfulde,11.1188,10.9972,Africa,Africa,not endangered,Atlantic-Congo,NA
pcm,Nigerian Pidgin,4.21068,9.65873,Africa,Africa,not endangered,Indo-European,NA
nll,Nihali,76.3318,21.1886,Eurasia,Asia,shifting,?,nagaraja_nihali_2014
nii,Nii,144.518,-5.763,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
nim,Nilamba,34.3068,-4.50002,Africa,Africa,not endangered,Atlantic-Congo,NA
shb,Ninam,-62.7801,4.03894,South America,Americas,threatened,Yanomamic,NA
nsz,Nisenan,-120.393,38.047,North America,Americas,extinct,Maiduan,NA
ncg,Nisga'a,-129.192,55.199,North America,Americas,moribund,Tsimshian,NA
num,Niuafo'ou,-175.64,-15.6014,Papunesia,Pacific,shifting,Austronesian,NA
niu,Niuean,-169.86,-19.06,Papunesia,Pacific,shifting,Austronesian,NA
?,Njanga,11.51,6.41,Africa,?,nearly extinct,Atlantic-Congo,NA
nzb,Njebi,12.7063,-2.18115,Africa,Africa,not endangered,Atlantic-Congo,NA
njr,Njerep,11.521,6.82183,Africa,Africa,nearly extinct,Atlantic-Congo,NA
njy,Njyem,14.1175,2.30483,Africa,Africa,not endangered,Atlantic-Congo,NA
nkq,Nkami,?,?,?,?,not endangered,Atlantic-Congo,asante_nkami_2016
isi,Nkem-Nkum,8.68668,6.59158,Africa,Africa,not endangered,Atlantic-Congo,NA
nko,Nkonya,0.3209,7.20316,?,Africa,?,Atlantic-Congo,NA
fia,Nobiin,31.8376,22.8142,Africa,Africa,threatened,Nubian,NA
njb,Nocte Naga,95.3903,27.152,Eurasia,Asia,shifting,Sino-Tibetan,NA
nog,Nogai,46.6618,43.5917,Eurasia,Europe,shifting,Turkic,NA
nkk,Nokuku,166.603,-14.8974,Papunesia,Pacific,shifting,Austronesian,NA
lem,Nomaande,10.9157,4.5893,Africa,Africa,not endangered,Atlantic-Congo,NA
not,Nomatsiguenga,-74.4371,-11.5349,South America,Americas,shifting,Arawakan,NA
zhn,Nong Zhuang,107.3622,21.83753,Eurasia,Asia,not endangered,Tai-Kadai,NA
noj,Nonuya,-72.5,-1.25,South America,?,extinct,Huitotoan,NA
snf,Noon,-16.9205,14.792,Africa,Africa,threatened,Atlantic-Congo,NA
nhu,Noone,10.5707,6.37256,Africa,Africa,not endangered,Atlantic-Congo,NA
cya,Nopala Chatino,-97.1339,16.0954,North America,Americas,not endangered,Otomanguean,NA
twf,Taos Northern Tiwa,-105.604,36.4277,North America,Americas,shifting,Kiowa-Tanoan,NA
frr,Northern Frisian,8.58489,54.6409,Eurasia,Europe,shifting,Indo-European,NA
nds,Eastern Low German,6.092,50.771,Eurasia,Europe,threatened,Indo-European,NA
kmr,Northern Kurdish,43,37,Eurasia,Asia,not endangered,Indo-European,NA
lrc,Northern Luri,47.916,32.5438,Eurasia,Asia,not endangered,Indo-European,NA
pbu,Northern Pashto,71.33,34,Eurasia,Asia,not endangered,Indo-European,NA
sme,North Saami,22.1113,68.725,Eurasia,Europe,threatened,Uralic,NA
kxm,Northern Khmer,103.863,14.4674,Eurasia,Asia,not endangered,Austroasiatic,thomas_instrumentlocative_1990
uzn,Northern Uzbek,59.231,43.7489,Eurasia,Asia,not endangered,Turkic,NA
azj,North Azerbaijani,46.4737,40.9777,Eurasia,Asia,not endangered,Turkic,NA
kfb,Northwestern Kolami,78.4934,20.1022,Eurasia,Asia,shifting,Dravidian,subrahmanyam_kolami_1998
gno,Northern Gondi,81.3842,18.1632,Eurasia,Asia,threatened,Dravidian,NA
cng,Northern Qiang,103.192,32.2766,Eurasia,Asia,shifting,Sino-Tibetan,NA
pmi,Northern Pumi,101.305,28.6626,Eurasia,Asia,threatened,Sino-Tibetan,NA
bfc,Northern Bai,99.656,26.925,Eurasia,Asia,shifting,Sino-Tibetan,NA
tji,Northern Tujia,109.759,29.3016,Eurasia,Asia,moribund,Sino-Tibetan,NA
doc,Northern Dong,109.204,26.9944,Eurasia,Asia,threatened,Tai-Kadai,bisang_numeral_2012
nod,Northern Thai,100.20739,18.857495,Eurasia,Asia,not endangered,Tai-Kadai,kopkan_tangphichaikun_lanna_1995
tts,Northeastern Thai,102.986,14.3253,Eurasia,Asia,not endangered,Tai-Kadai,NA
ykg,Northern Yukaghir,151.318,65.3874,Eurasia,Asia,nearly extinct,Yukaghir,NA
hea,Northern Qiandong Miao,108.162,26.6338,Eurasia,Asia,not endangered,Hmong-Mien,NA
?,Northern Inland Yuin,149.1,-34.85,Australia,?,extinct,Pama-Nyungan,NA
gya,Northwest Gbaya,15.2569,5.9503,Africa,Africa,not endangered,Atlantic-Congo,NA
dgi,Northern Dagara,-3.0124,11.0441,Africa,Africa,not endangered,Atlantic-Congo,NA
tsp,Northern Toussian,-4.88274,11.133,Africa,Africa,threatened,Atlantic-Congo,NA
nde,Zimbabwean Ndebele,27.4096,-20.2513,Africa,Africa,not endangered,Atlantic-Congo,NA
max,North Moluccan Malay,128.323,-0.86437,Papunesia,Asia,not endangered,Austronesian,litamahuputty_ternate_2012
llp,North Efate,168.375,-17.5774,Papunesia,Pacific,not endangered,Austronesian,NA
mmg,North Ambrym,168.14,-16.1741,Papunesia,Pacific,shifting,Austronesian,NA
mrq,North Marquesan,-140.108,-8.89412,Papunesia,Pacific,shifting,Austronesian,NA
tnn,North Tanna,169.303,-19.3733,Papunesia,Pacific,not endangered,Austronesian,NA
xnn,Northern Kankanay,120.786,17.1057,Papunesia,Asia,not endangered,Austronesian,NA
stb,Northern Subanen,123.588,8.5232,Papunesia,Asia,not endangered,Austronesian,daguman_grammar_2004
tbg,North Tairora,145.959,-6.51563,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
kiw,Northeast Kiwai,144.667,-7.39215,Papunesia,Pacific,not endangered,Kiwaian,NA
ryn,Northern Amami-Oshima,129.453,28.2099,Eurasia,Asia,shifting,Japonic,shigeno_ura_2010
hdn,Northern Haida,-132.079257,54.004532,North America,Americas,nearly extinct,Haida,lachler_dictionary_2010
scs,North Slavey,-123.641,63.2671,North America,Americas,shifting,Athabaskan-Eyak-Tlingit,NA
esi,North Alaskan Inupiatun,-143.77,69.582,North America,Americas,moribund,Eskimo-Aleut,NA
esk,Seward Alaska Inupiatun,-161.80666,64.77955,North America,Americas,moribund,Eskimo-Aleut,NA
mjd,Northwest Maidu,-121.368,39.6721,North America,Americas,nearly extinct,Maiduan,NA
nmu,Northeast Maidu,-120.645,40.4102,North America,Americas,extinct,Maiduan,NA
pao,Northern Paiute,-119.536,40.0799,North America,Americas,nearly extinct,Uto-Aztecan,NA
ncj,Northern Puebla Nahuatl,-97.9814,20.1356,North America,Americas,not endangered,Uto-Aztecan,NA
ntp,Northern Tepehuan,-107.379,26.4348,North America,Americas,shifting,Uto-Aztecan,NA
ojb,Northwestern Ojibwa,-87.7862,51.6192,North America,Americas,threatened,Algic,NA
pej,Northern Pomo,-123.209,39.1084,North America,Americas,extinct,Pomoan,NA
emp,Northern Emberá,-77.574,7.12761,South America,Americas,threatened,Chocoan,NA
qvz,Northern Pastaza Quichua,-76.0389,-1.88573,South America,Americas,threatened,Quechuan,NA
qxn,Northern Conchucos Ancash Quechua,-77.4146,-8.97356,South America,Americas,threatened,Quechuan,NA
qvn,North Junín Quechua,-75.8128,-11.2132,South America,Americas,threatened,Quechuan,NA
pmq,Northern Pame,-99.6434,22.0968,North America,Americas,shifting,Otomanguean,NA
rog,Northern Roglai,108.849,12.1967,Eurasia,Asia,threatened,Austronesian,NA
apc,North Levantine Arabic,36.0468,34.1709,Eurasia,Asia,not endangered,Afro-Asiatic,NA
ayp,North Mesopotamian Arabic,42.0047,36.2986,Eurasia,Asia,not endangered,Afro-Asiatic,NA
?,Northern Hmong,104.191944,24.041944,Eurasia,?,?,Hmong-Mien,NA
nor,Norwegian,10.71,59.92,Eurasia,Europe,not endangered,Indo-European,NA
ncf,Notsi,151.661,-3.0557,Papunesia,Pacific,not endangered,Austronesian,NA
ntw,Nottoway,-77.115,36.72,North America,Americas,extinct,Iroquoian,NA
nse,Nsenga,31.3544,-15.3946,Africa,Africa,not endangered,Atlantic-Congo,NA
kcn,Nubi,34.7552,-0.183215,Africa,Africa,shifting,Afro-Asiatic,NA
hye,Eastern Armenian,45,40,Eurasia,Asia,shifting,Indo-European,NA
mzm,Mumuye,11.71545,8.90347,Africa,Africa,not endangered,Atlantic-Congo,NA
wbm,Zhenkang Wa,99.108,23.1024,Eurasia,Asia,not endangered,Austroasiatic,NA
tur,Turkish,32.8667,39.8667,Eurasia,Asia,not endangered,Turkic,NA
kat,Georgian,43.78613,41.850397,Eurasia,Asia,not endangered,Kartvelian,NA
kan,Kannada,76.1198,13.5878,Eurasia,Asia,nearly extinct,Dravidian,NA
mya,Burmese,93.9665,20.7926,Eurasia,Asia,shifting,Sino-Tibetan,NA
wol,Wolof,-15.383,15.2534,Africa,Africa,not endangered,Atlantic-Congo,NA
seh,Sena,34.9829,-19.7933,Africa,Africa,not endangered,Atlantic-Congo,NA
ibo,Igbo,7.23441,4.62705,Africa,Africa,not endangered,Atlantic-Congo,NA
mls,Masalit,22.1752,13.2733,Africa,Africa,not endangered,Maban,NA
yva,Yawa,136.263,-1.77196,Papunesia,Asia,not endangered,Yawa-Saweru,NA
mad,Madurese,113,-7,Papunesia,Asia,not endangered,Austronesian,davies_grammar_2010
kwo,Kwomtari,141.488,-3.50718,Papunesia,Pacific,shifting,Kwomtari-Nai,NA
zrs,Mairasi,134.071,-3.4511,Papunesia,Asia,not endangered,Mairasic,NA
kwe,Kwerba,138.486,-2.2137,Papunesia,Asia,not endangered,Greater Kwerba,NA
wgi,Wahgi,144.665,-6.11629,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
mrz,Marind,140.009,-8.15651,Papunesia,Asia,threatened,Anim,NA
bbb,Barai,147.899,-9.46246,Papunesia,Pacific,not endangered,Koiarian,NA
set,Sentani,140.512,-2.6013,Papunesia,Asia,not endangered,Sentanic,NA
nir,Nimboran,140.179,-2.5803,Papunesia,Asia,moribund,Nimboranic,NA
skv,Skou,140.902,-2.64378,Papunesia,Asia,shifting,Sko,NA
jpn,Japanese,135,35,Eurasia,Asia,not endangered,Japonic,NA
tsi,Southern-Coastal Tsimshian,-128.544545,52.59103,North America,Americas,nearly extinct,Tsimshian,NA
dbq,Daba,13.6318,10.3521,Africa,Africa,threatened,Afro-Asiatic,NA
bol,Bole,11.2322,11.4839,Africa,Africa,not endangered,Afro-Asiatic,NA
tan,Tangale,11.3228,9.75444,Africa,Africa,threatened,Afro-Asiatic,NA
mid,Mandaic,48.8128,31.3443,Eurasia,Asia,moribund,Afro-Asiatic,NA
nus,Nuer,32.3829,8.13911,Africa,Africa,not endangered,Nilotic,NA
yas,Nugunu (Cameroon),11.1837,4.63103,Africa,Africa,not endangered,Atlantic-Congo,NA
klt,Nukna,146.969,-6.0177,Papunesia,Pacific,threatened,Nuclear Trans New Guinea,NA
nkr,Nukuoro,154.975,3.84,Papunesia,Pacific,shifting,Austronesian,NA
nun,Nung (Myanmar),98.7333,27.2887,Eurasia,Asia,nearly extinct,Sino-Tibetan,NA
nut,Nung (Viet Nam),104.286,20.8965,Eurasia,Asia,not endangered,Tai-Kadai,NA
nuy,Wubuy,135.753,-14.2623,Australia,Pacific,shifting,Gunwinyguan,NA
nug,Nungali,131.641,-14.9109,Australia,Pacific,nearly extinct,Mirndi,NA
nup,Nupe-Nupe-Tako,5.40031,9.18404,Africa,Africa,not endangered,Atlantic-Congo,NA
nuk,Nuu-chah-nulth,-126.67,49.67,North America,?,nearly extinct,Wakashan,nakayama_nuuchahnulth_2002
ngh,N/u,19.0841,-29.7054,Africa,Africa,nearly extinct,Tuu,NA
nev,Nyaheun,106.543,15.1034,Eurasia,Asia,not endangered,Austroasiatic,NA
cbn,Nyahkur,101.515,15.8909,Eurasia,Asia,shifting,Austroasiatic,memanas_description_1979
nyy,Nyakyusa-Ngonde,33.7763,-9.71018,Africa,Africa,not endangered,Atlantic-Congo,NA
nlj,Nyali,30.0201,1.92098,Africa,Africa,not endangered,Atlantic-Congo,NA
yly,Belep,163.66,-19.72,Papunesia,Pacific,threatened,Austronesian,NA
nym,Nyamwezi,32.94452,-5.08559,Africa,Africa,not endangered,Atlantic-Congo,NA
now,Nyambo,30.9156,-1.6096,Africa,Africa,not endangered,Atlantic-Congo,NA
nmi,Nyam,10.83652,9.18024,Africa,Africa,threatened,Afro-Asiatic,NA
nna,Nyangumarta,121.391,-20.6271,Australia,Pacific,shifting,Pama-Nyungan,NA
nyb,Nyangbo,0.37152,6.82649,Africa,Africa,not endangered,Atlantic-Congo,NA
nyn,Nyankole,30.548,-0.46364,Africa,Africa,not endangered,Atlantic-Congo,NA
nya,Nyanja,32.8108,-14.8047,Africa,Africa,not endangered,Atlantic-Congo,NA
nyp,Nyang'i,33.73651,3.4997,Africa,Africa,nearly extinct,Kuliak,NA
nnj,Nyangatom,35.6232,5.39809,Africa,Africa,not endangered,Nilotic,NA
rim,Nyaturu,34.6657,-5.12263,Africa,Africa,not endangered,Atlantic-Congo,NA
nyt,Nyawaygi,146.216,-18.8743,Australia,Pacific,nearly extinct,Pama-Nyungan,NA
nyh,Nyigina,124.348,-17.9594,Australia,Pacific,moribund,Nyulnyulan,NA
nih,Nyiha (Tanzania),32.9057,-9.4472,Africa,Africa,not endangered,Atlantic-Congo,NA
njz,Nyishi-Hill Miri,93.675529,27.278263,Eurasia,?,shifting,Sino-Tibetan,abraham_grammar_2005
nyo,Nyoro,31.3493,0.95294,Africa,Africa,not endangered,Atlantic-Congo,NA
nyv,Nyulnyul,122.851,-16.9129,Australia,Pacific,nearly extinct,Nyulnyulan,NA
nys,Nyunga,118.151,-33.1199,Australia,Pacific,nearly extinct,Pama-Nyungan,NA
?,Nzadi,20.194462,-4.102208,Africa,?,not endangered,Atlantic-Congo,NA
nja,Nzanyi,13.3343,10.0666,Africa,Africa,shifting,Afro-Asiatic,NA
nzi,Nzima,-2.81123,5.1785,Africa,Africa,not endangered,Atlantic-Congo,NA
?,Obdorsk Khanty,67.09,66.31,?,?,shifting,Uralic,NA
ann,Obolo,7.81985,4.62851,Africa,Africa,not endangered,Atlantic-Congo,NA
obo,Obo Manobo,125.09,7.29141,Papunesia,Asia,not endangered,Austronesian,NA
oci,Occitan,6.82979,44.1415,Eurasia,Europe,not endangered,Indo-European,NA
mie,Ocotepec Mixtec,-97.751,17.1823,North America,Americas,threatened,Otomanguean,NA
kkc,Odoodee,142.486,-6.59222,Papunesia,Pacific,shifting,East Strickland,NA
odu,Odual,6.41493,4.83273,Africa,Africa,not endangered,Atlantic-Congo,NA
ogb,Ogbia,6.34034,4.75352,Africa,Africa,not endangered,Atlantic-Congo,NA
